number,date,company,peer_group_root,type_template,type_listing,region,country,isin,total_esg_score,governance_score,social_score,environment_score,e_1_1,e_1_2,e_1_3,e_1_4,e_1_5,e_1_6,e_1_7,e_1_8,e_1_9,e_1_10,e_1_11,e_1_12,e_1_1_1,e_1_2_1,e_1_2_2,e_1_2_3,e_1_2_4,e_1_2_6,e_1_2_7,e_1_2_8,e_1_3_2,e_1_3_3,e_1_3_4,e_1_3_5,e_1_7_0,e_1_7_1,e_1_7_2,e_2_1,e_2_2,e_2_1_2,e_2_1_1,e_2_1_3,e_2_1_4,e_2_1_5,e_2_1_6,e_2_1_7,e_2_1_8,e_2_1_9,e_2_1_10,e_3_2,e_3_1_1,e_3_1_2,e_3_1_3,e_3_1_4,e_3_1_5,e_3_1_6,e_3_1_7,e_3_1_8,e_3_1_9,e_3_1_10,e_3_1_11,e_3_1_12,e_3_1_13,e_3_1_14,e_3_1_15,e_3_1_16,e_3_1_17
7162,20180402,Dixons Carphone plc,Retailing,Type_B,Public,Europe,United Kingdom,GB00B4Y7R145,59.87,64.65,55.27,61.71,0.7,0.8,.,.,2,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,.,.,3,.,.,1.8,4,.,.,.,.,.,.,.,.,.,.,3,1.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
7163,20190902,Direct Line Insurance Ltd.,Insurance,A,Private,Europe,United Kingdom,SUSTB62E5C30,67.94,66.64,67,70.58,0.375,0.6,0,0.5,0.5,0.5,.,0.5,0,0.5,0.5,3.5,.,.,.,.,.,.,.,.,.,.,.,.,0.5,.,.,1.2,1,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,6,.,.,.,0,.,.
7164,20190902,Direct Line Insurance Group PLC,Insurance,A,Public,Europe,United Kingdom,GB00BY9D0Y18,67.94,66.64,67,70.58,0.375,0.6,0,0.5,0.5,0.5,.,0.5,0,0.5,0.5,3.5,.,.,.,.,.,.,.,.,.,.,.,.,0.5,.,.,1.2,1,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,6,.,.,.,0,.,.
7165,20190801,Direct Line Insurance Group PLC,Insurance,Type_A,Public,Europe,United Kingdom,GB00BY9D0Y18,55.24,54.97,61.09,49.33,0.375,0.6,0,0.5,0.5,0.5,.,0.125,0,0.5,0.5,3.5,.,.,.,.,.,.,.,.,.,.,.,.,0.5,.,.,1.2,1,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,.,.
7166,20190701,Direct Line Insurance Group PLC,Insurance,Type_A,Public,Europe,United Kingdom,GB00BY9D0Y18,55.24,54.97,61.09,49.33,0.375,0.6,0,0.5,0.5,0.5,.,0.125,0,0.5,0.5,3.5,.,.,.,.,.,.,.,.,.,.,.,.,0.5,.,.,1.2,1,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,.,.
7167,20190603,Direct Line Insurance Group PLC,Insurance,A,Public,Europe,United Kingdom,GB00BY9D0Y18,55.24,54.97,61.09,49.33,0.375,0.6,0,0.5,0.5,0.5,.,0.125,0,0.5,0.5,3.5,.,.,.,.,.,.,.,.,.,.,.,.,0.5,.,.,1.2,1,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,.,.
7168,20190503,Direct Line Insurance Group PLC,Insurance,Type_A,Public,Europe,United Kingdom,GB00BY9D0Y18,55.24,54.97,61.09,49.33,0.375,0.6,0,0.5,0.5,0.5,.,0.125,0,0.5,0.5,3.5,.,.,.,.,.,.,.,.,.,.,.,.,0.5,.,.,1.2,1,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,.,.
7169,20190401,Direct Line Insurance Group PLC,Insurance,Type_A,Public,Europe,United Kingdom,GB00BY9D0Y18,55.28,55.08,61.09,49.33,0.375,0.6,0,0.5,0.5,0.5,.,0.125,0,0.5,0.5,3.5,.,.,.,.,.,.,.,.,.,.,.,.,0.5,.,.,1.2,1,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,.,.
7170,20190304,Direct Line Insurance Group PLC,Insurance,Type_A,Public,Europe,United Kingdom,GB00BY9D0Y18,55.28,55.08,61.09,49.33,0.375,0.6,0,0.5,0.5,0.5,.,0.125,0,0.5,0.5,3.5,.,.,.,.,.,.,.,.,.,.,.,.,0.5,.,.,1.2,1,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,.,.
7171,20190204,Direct Line Insurance Group PLC,Insurance,Type_A,Public,Europe,United Kingdom,GB00BY9D0Y18,55.15,55.08,61.09,48.92,0.375,0.6,0,0.5,0.5,0.5,.,0.125,0,0.375,0.5,3.5,.,.,.,.,.,.,.,.,.,.,.,.,0.5,.,.,1.2,1,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,.,.
7172,20190103,Direct Line Insurance Group PLC,Insurance,Type_A,Public,Europe,United Kingdom,GB00BY9D0Y18,55.15,55.08,61.09,48.92,0.375,0.6,0,0.5,0.5,0.5,.,0.125,0,0.375,0.5,3.5,.,.,.,.,.,.,.,.,.,.,.,.,0.5,.,.,1.2,1,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,.,.
7173,20181203,Direct Line Insurance Group PLC,Insurance,Type_A,Public,Europe,United Kingdom,GB00BY9D0Y18,55.15,55.08,61.09,48.92,0.375,0.6,0,0.5,0.5,0.5,.,0.125,0,0.375,0.5,3.5,.,.,.,.,.,.,.,.,.,.,.,.,0.5,.,.,1.2,1,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,.,.
7174,20181101,Direct Line Insurance Group PLC,Insurance,Type_A,Public,Europe,United Kingdom,GB00BY9D0Y18,54.62,53.69,61.09,48.92,0.375,0.6,0,0.5,0.5,0.5,.,0.125,0,0.375,0.5,3.5,.,.,.,.,.,.,.,.,.,.,.,.,0.5,.,.,1.2,1,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,.,.
7175,20181001,Direct Line Insurance Group PLC,Insurance,Type_A,Public,Europe,United Kingdom,GB00BY9D0Y18,54.82,54.2,61.09,48.92,0.3,0.6,0,0.5,0.5,0.5,.,0.1,0,0.3,0.5,3.5,.,.,.,.,.,.,.,.,.,.,.,.,0.5,.,.,1.2,1,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,.,.
7176,20180903,Direct Line Insurance Group PLC,Insurance,Type_A,Public,Europe,United Kingdom,GB00BY9D0Y18,54.82,54.2,61.09,48.92,0.3,0.6,0,0.5,0.5,0.5,.,0.1,0,0.3,0.5,3.5,.,.,.,.,.,.,.,.,.,.,.,.,0.5,.,.,1.2,1,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,.,.
7177,20180801,Direct Line Insurance Group PLC,Insurance,Type_A,Public,Europe,United Kingdom,GB00BY9D0Y18,54.82,54.2,61.09,48.92,0.3,0.6,0,0.5,0.5,0.5,.,0.1,0,0.3,0.5,3.5,.,.,.,.,.,.,.,.,.,.,.,.,0.5,.,.,1.2,1,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,.,.
7178,20180703,Direct Line Insurance Group PLC,Insurance,Type_A,Public,Europe,United Kingdom,GB00BY9D0Y18,54.82,54.2,61.09,48.92,0.3,0.6,0,0.5,0.5,0.5,.,0.1,0,0.3,0.5,3.5,.,.,.,.,.,.,.,.,.,.,.,.,0.5,.,.,1.2,1,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,.,.
7179,20180604,Direct Line Insurance Group PLC,Insurance,Type_A,Public,Europe,United Kingdom,GB00BY9D0Y18,54.82,54.2,61.09,48.92,0.3,0.6,0,0.5,0.5,0.5,.,0.1,0,0.3,0.5,3.5,.,.,.,.,.,.,.,.,.,.,.,.,0.5,.,.,1.2,1,.,.,.,.,.,.,.,.,.,.,5,.,.,.,.,.,.,.,.,.,.,0,.,.,.,0,.,.
